GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US39099802400,39099802400,"Census Tract 8024, Mahoning County, Ohio",1037,124,44075,15346,59.3,9.1,44060,16168,6.2,4.6,8395,9678,40.0,7.2,13154,1670,13.3,6.0,8109,1891,4.4,3.4,1085,575,19.1,6.9,56197,57960,627,102,49059,15121,17.9,8.5,25470,9978,44.5,10.8,24650,9097,9.6,6.0,66213,13780,12.3,8.0,73003,59888,9.9,7.2,151294,121275,5.9,5.5,55568,7648,2448,329,19752,6809,16.4,6.0,37540,34261,75.2,7.6,14897,5419,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,1.3,1.9,-,**,7.1,4.3,33683,30159,8.4,5.8,10925,5769,10.7,4.1,51276,49661,20.9,(X),(X),(X),16.9,(X),(X),(X),16.4,(X),(X),(X)
1400000US39099802500,39099802500,"Census Tract 8025, Mahoning County, Ohio",615,62,32057,5643,66.3,10.0,31623,9036,4.9,3.3,3810,2772,28.5,8.2,13583,2227,16.6,7.7,7971,1481,9.3,6.8,4433,2153,22.8,8.0,20310,6062,373,51,34133,8520,22.0,11.2,N,N,54.7,14.2,N,N,9.4,5.4,N,N,11.5,9.0,N,N,1.9,3.3,N,N,0.5,1.4,N,N,1570,237,13509,3244,20.8,5.2,14438,3980,77.8,5.6,13470,4045,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.4,0.7,N,N,0.9,1.4,-,**,6.6,3.8,6396,2132,15.0,5.3,17993,5192,27.6,(X),(X),(X),27.3,(X),(X),(X),24.5,(X),(X),(X)
1400000US39099802600,39099802600,"Census Tract 8026, Mahoning County, Ohio",749,60,51657,7606,78.8,5.4,49355,8310,22.3,5.2,13661,11482,32.2,5.2,13034,1590,15.4,6.3,6191,1023,3.7,4.1,N,N,16.8,4.9,20259,6779,490,69,55487,9440,13.3,6.2,N,N,45.5,10.0,N,N,24.1,9.0,N,N,10.2,6.4,N,N,5.9,6.5,N,N,1.0,1.4,N,N,1983,195,19694,2943,69.9,10.9,23586,3702,19.1,12.1,7493,2288,1.9,1.9,10387,3494,0.7,0.8,N,N,0.0,1.4,-,**,1.7,2.1,27724,21372,6.8,4.2,15590,16989,8.4,5.4,9127,4143,68.2,10.8,23915,3836,31.2,(X),(X),(X),31.4,(X),(X),(X),21.5,(X),(X),(X)
1400000US39099802701,39099802701,"Census Tract 8027.01, Mahoning County, Ohio",1729,102,40224,2826,54.7,5.8,44788,5450,20.6,6.8,3515,2880,46.0,5.8,14101,1247,9.2,3.9,8369,1574,1.8,1.4,774,480,40.5,6.0,16225,3172,706,114,55004,5230,17.6,7.3,33568,5319,32.4,9.5,43459,9342,38.1,10.8,70757,7769,7.5,4.9,57632,7120,4.4,4.0,84848,3798,0.0,3.8,-,**,3059,255,23127,1500,92.9,3.6,23533,1540,5.9,3.6,21350,5085,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,1.2,1.0,-,**,4.3,3.2,22931,8234,90.4,4.2,23449,1512,20.9,(X),(X),(X),20.7,(X),(X),(X),18.7,(X),(X),(X)
1400000US39099802702,39099802702,"Census Tract 8027.02, Mahoning County, Ohio",1286,93,58584,5832,70.3,5.8,56096,6731,22.4,6.1,10002,8278,36.3,5.4,16141,2182,8.8,5.4,16166,4714,4.3,3.1,3544,3030,37.4,7.0,22470,3339,800,77,68094,7663,16.4,4.6,N,N,34.5,7.8,N,N,24.5,7.7,N,N,14.6,8.2,N,N,8.6,5.6,N,N,1.4,2.3,N,N,2830,240,27224,2959,87.4,5.9,27829,3212,8.8,4.6,25203,7278,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.4,0.8,N,N,3.4,2.8,16225,22245,3.1,1.8,31206,20606,86.4,6.0,27843,3228,29.8,(X),(X),(X),32.5,(X),(X),(X),21.6,(X),(X),(X)
1400000US39099802800,39099802800,"Census Tract 8028, Mahoning County, Ohio",1237,101,38440,4371,68.1,6.3,38397,6755,12.0,3.8,2467,1569,40.0,5.9,14145,1621,9.7,5.7,8684,1625,6.5,3.9,2093,998,20.9,6.9,15353,5117,659,86,46685,6609,17.1,6.7,N,N,57.1,10.7,N,N,15.6,7.7,N,N,3.5,3.5,N,N,2.3,2.3,N,N,4.4,6.3,N,N,2546,241,19150,2315,85.7,2.9,19406,2125,12.5,2.9,19115,8278,1.8,1.5,N,N,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,8.5,5.4,10133,6805,77.5,5.0,20337,2276,18.8,(X),(X),(X),23.8,(X),(X),(X),13.0,(X),(X),(X)
1400000US39099802900,39099802900,"Census Tract 8029, Mahoning County, Ohio",1100,78,37989,6137,71.4,7.2,39057,8226,13.3,4.4,11338,8402,31.1,6.4,13413,2160,13.9,6.0,8465,1685,8.2,4.3,3746,2301,16.4,5.0,10072,3207,604,93,48899,8833,19.0,8.6,N,N,36.1,11.4,N,N,23.5,7.5,N,N,13.4,6.8,N,N,4.5,3.4,N,N,3.5,5.2,N,N,2619,259,16189,2591,71.8,10.0,18717,3528,25.8,9.1,10040,4078,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.2,0.4,-,**,2.1,1.5,7414,5265,4.3,3.0,5842,4730,68.3,10.2,19356,3677,24.8,(X),(X),(X),29.1,(X),(X),(X),23.6,(X),(X),(X)
1400000US39099803000,39099803000,"Census Tract 8030, Mahoning County, Ohio",903,76,34395,4265,70.4,4.7,33721,5432,8.9,3.2,2595,1813,33.6,6.1,15724,1465,4.3,2.2,9615,755,1.4,1.5,N,N,23.1,5.2,15629,3258,437,68,43503,7978,18.5,5.2,N,N,45.5,11.9,N,N,21.1,12.6,N,N,6.6,4.6,N,N,5.9,5.7,N,N,2.3,3.9,N,N,1894,239,16549,2271,78.4,10.2,19152,2929,19.3,9.6,6598,3269,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,2.3,2.2,N,N,4.9,3.0,28698,26479,74.3,10.0,18397,2225,21.9,(X),(X),(X),12.8,(X),(X),(X),15.1,(X),(X),(X)
1400000US39099804000,39099804000,"Census Tract 8040, Mahoning County, Ohio",726,80,25998,3528,73.6,7.2,26048,4426,5.0,2.7,13428,11930,23.3,7.1,14895,2140,12.0,5.5,11421,2511,4.7,3.7,1341,549,6.6,3.4,5558,1970,334,62,29966,4746,14.7,9.6,N,N,41.3,14.1,N,N,11.4,7.3,N,N,29.3,12.2,N,N,3.3,3.9,N,N,0.0,7.9,N,N,2298,294,9522,1253,48.6,6.7,10143,2068,46.0,7.0,9758,2003,0.0,1.2,-,**,2.3,1.9,1119,1335,0.0,1.2,-,**,0.5,0.8,N,N,2.6,1.6,2437,2740,3.2,2.9,7051,1965,46.0,6.3,10278,2143,34.8,(X),(X),(X),41.0,(X),(X),(X),22.5,(X),(X),(X)
1400000US39099804100,39099804100,"Census Tract 8041, Mahoning County, Ohio",498,59,40145,5485,46.8,7.2,45239,9759,19.1,6.6,7957,4747,58.0,8.5,15605,2292,6.0,4.1,9510,1381,4.6,3.9,4143,1095,24.3,9.3,21900,6548,247,47,54395,8629,29.1,11.9,N,N,33.6,12.4,N,N,15.4,9.1,N,N,7.3,7.0,N,N,9.7,11.5,N,N,4.9,7.2,N,N,1196,184,19741,2263,37.9,7.0,22565,3743,61.4,7.3,18033,3002,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.8,0.9,N,N,1.3,1.7,N,N,37.1,6.8,22768,3784,41.2,(X),(X),(X),43.7,(X),(X),(X),39.6,(X),(X),(X)
1400000US39099804200,39099804200,"Census Tract 8042, Mahoning County, Ohio",926,83,49247,5161,77.8,5.3,43112,5177,15.0,5.6,20678,15559,40.4,6.8,14096,1994,6.3,3.7,8728,1756,1.0,1.1,N,N,24.2,5.8,22270,6257,575,69,55557,6706,7.3,3.7,N,N,54.8,10.0,N,N,22.8,10.4,N,N,8.5,5.9,N,N,3.0,4.6,N,N,3.7,4.3,N,N,2325,308,20431,2330,30.5,6.1,31751,7142,57.8,5.8,15456,3297,0.0,1.2,-,**,2.0,1.7,23598,15250,0.0,1.2,-,**,2.6,3.5,N,N,7.1,3.7,17158,12986,5.2,3.6,13584,12922,30.3,6.1,30480,6896,28.1,(X),(X),(X),29.2,(X),(X),(X),23.7,(X),(X),(X)
1400000US39099804300,39099804300,"Census Tract 8043, Mahoning County, Ohio",400,55,28322,5003,66.0,9.4,29305,6636,6.8,5.0,8315,9348,29.5,9.4,9721,2006,22.3,8.9,7602,1361,5.5,3.7,2623,1655,13.5,6.2,24465,8194,250,46,28323,5915,12.8,8.1,28169,13425,54.0,16.2,18730,3510,10.8,9.0,56044,49642,22.4,14.8,38171,12193,0.0,10.4,-,**,0.0,10.4,-,**,904,118,13285,2296,40.8,9.1,15515,4439,53.4,8.5,10853,2954,1.7,1.7,N,N,0.0,3.0,-,**,0.0,3.0,-,**,1.7,2.9,N,N,2.4,2.4,-,**,10.2,5.3,18266,11598,36.6,9.3,16678,4684,29.3,(X),(X),(X),29.6,(X),(X),(X),24.3,(X),(X),(X)
1400000US39099810100,39099810100,"Census Tract 8101, Mahoning County, Ohio",1750,115,46298,8614,66.7,5.3,45743,12863,15.5,4.3,3289,3050,45.1,4.2,16840,1550,6.8,3.3,9843,2541,9.1,4.6,1894,849,32.8,5.6,17014,3187,1097,107,53750,12846,31.1,5.8,31935,5350,40.4,8.7,41422,12806,15.3,6.6,113971,57141,8.8,3.9,44454,11844,2.6,2.3,187804,97619,1.8,1.9,50325,8489,3943,199,20941,3718,81.1,3.8,23276,4414,13.4,3.2,12942,3981,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,1.1,1.1,14255,7185,4.4,2.5,3829,2693,10.2,4.1,18343,9138,74.0,4.6,23311,4793,23.4,(X),(X),(X),21.9,(X),(X),(X),18.1,(X),(X),(X)
1400000US39099810200,39099810200,"Census Tract 8102, Mahoning County, Ohio",967,88,41734,6384,68.3,6.0,43806,7549,12.0,5.3,5784,5749,35.9,7.0,15063,1375,16.9,7.1,8879,1636,2.9,2.7,2864,2432,23.9,5.5,12341,2232,601,79,52340,8471,24.8,7.4,N,N,27.1,9.7,N,N,23.6,11.8,N,N,13.5,9.2,N,N,9.5,6.5,N,N,1.5,2.2,N,N,2340,198,17010,2510,70.8,6.0,16320,3418,24.0,5.5,17439,2898,1.7,2.4,N,N,0.0,1.2,-,**,0.0,1.2,-,**,1.1,1.6,N,N,2.4,2.9,38612,19723,19.1,6.8,18668,9277,52.8,8.1,15620,3163,23.2,(X),(X),(X),26.6,(X),(X),(X),18.3,(X),(X),(X)
1400000US39099810300,39099810300,"Census Tract 8103, Mahoning County, Ohio",748,66,24349,2666,57.4,7.3,26995,3660,11.4,4.8,876,737,33.4,6.5,13178,1913,18.9,6.4,9829,1340,10.6,5.0,2206,1247,17.1,5.5,6713,1923,421,66,26702,3910,24.9,7.5,N,N,45.6,9.4,N,N,8.1,5.9,N,N,14.5,7.1,N,N,1.7,2.2,N,N,5.2,4.8,N,N,1792,177,10540,1131,42.6,7.4,13008,2299,44.8,7.0,9300,1637,1.3,2.1,N,N,0.0,1.5,-,**,0.2,0.4,N,N,3.6,2.7,9443,6482,7.5,3.6,3024,2069,18.5,7.1,8198,4037,33.8,6.9,14838,2628,26.5,(X),(X),(X),33.7,(X),(X),(X),15.4,(X),(X),(X)
1400000US39099810600,39099810600,"Census Tract 8106, Mahoning County, Ohio",1176,111,39461,4839,76.4,6.9,39759,5714,10.5,5.6,1375,1086,27.3,6.6,16655,1910,15.0,5.4,10370,2810,6.5,4.3,4264,1633,14.3,5.0,12820,3172,728,98,41104,4800,18.1,7.4,N,N,41.3,8.7,N,N,17.6,7.0,N,N,13.2,6.4,N,N,7.3,4.9,N,N,2.5,2.7,N,N,2991,281,16102,2237,94.9,3.9,16014,2216,2.5,3.1,13488,6143,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.5,0.8,N,N,2.1,2.0,N,N,8.3,4.7,16585,8930,87.1,5.7,16405,2364,29.6,(X),(X),(X),32.7,(X),(X),(X),20.8,(X),(X),(X)
1400000US39099810700,39099810700,"Census Tract 8107, Mahoning County, Ohio",2130,152,49562,4180,65.5,5.9,52161,6831,16.8,6.0,7322,6320,40.4,7.5,16763,2097,6.5,3.2,8273,4481,3.0,2.5,2314,1799,33.1,6.9,15574,3482,1476,132,56952,5436,24.3,5.9,N,N,28.2,8.0,N,N,23.0,7.8,N,N,11.4,6.1,N,N,11.0,7.8,N,N,2.1,2.4,N,N,5242,301,20743,1829,98.3,1.6,20777,1680,0.1,0.1,N,N,0.0,0.5,-,**,0.2,0.4,N,N,0.0,0.5,-,**,0.3,0.5,-,**,1.0,1.4,-,**,1.2,1.6,N,N,97.5,2.2,20904,1702,19.2,(X),(X),(X),18.2,(X),(X),(X),14.9,(X),(X),(X)
1400000US39099810800,39099810800,"Census Tract 8108, Mahoning County, Ohio",894,71,53864,7100,74.9,4.0,55103,8749,16.0,5.4,11378,7273,32.8,4.5,16811,1882,5.1,3.2,7457,2098,6.2,4.0,5500,1133,21.9,3.8,16681,3425,581,49,67005,10346,13.4,4.4,N,N,26.0,8.5,N,N,29.4,7.8,N,N,13.3,5.2,N,N,14.6,5.7,N,N,3.3,3.8,N,N,2282,185,21563,2793,92.4,4.1,22358,2940,3.8,1.9,22380,7764,0.2,0.3,N,N,0.2,0.4,-,**,0.0,1.2,-,**,0.0,1.2,-,**,3.3,3.5,N,N,5.3,5.1,13459,12399,89.5,5.3,22326,3007,33.9,(X),(X),(X),33.0,(X),(X),(X),27.3,(X),(X),(X)
1400000US39099810900,39099810900,"Census Tract 8109, Mahoning County, Ohio",875,55,69633,5099,78.6,5.6,65937,6309,24.3,5.9,4924,3162,40.9,6.4,17990,1614,2.9,2.6,8608,110,1.3,1.3,N,N,34.5,6.3,20376,4885,640,59,79708,5635,13.3,4.3,N,N,39.1,7.1,N,N,23.8,5.5,N,N,7.2,4.4,N,N,14.8,3.9,N,N,1.9,2.8,N,N,2165,129,28409,2325,91.1,5.4,27920,2158,7.7,5.4,33292,14665,0.8,1.2,N,N,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.4,0.5,N,N,1.8,1.7,21693,5466,89.7,5.6,27974,2193,26.2,(X),(X),(X),23.8,(X),(X),(X),20.0,(X),(X),(X)
1400000US39099811001,39099811001,"Census Tract 8110.01, Mahoning County, Ohio",1750,90,65248,5512,73.7,4.3,63079,5786,28.9,5.7,11811,8148,43.8,4.2,17602,1578,3.9,3.2,5845,1566,1.1,1.3,N,N,27.6,4.4,22717,4077,1122,84,75601,7304,15.7,4.5,N,N,30.1,7.1,N,N,35.7,6.8,N,N,8.0,4.0,N,N,9.3,3.7,N,N,1.2,1.4,N,N,3919,182,29241,2426,96.8,2.4,29219,2529,1.8,2.1,N,N,0.0,0.7,-,**,0.6,0.7,44854,8452,0.0,0.7,-,**,0.5,0.7,N,N,0.3,0.5,N,N,2.8,2.7,22208,5559,95.7,2.8,29336,2567,25.1,(X),(X),(X),26.7,(X),(X),(X),19.6,(X),(X),(X)
1400000US39099811002,39099811002,"Census Tract 8110.02, Mahoning County, Ohio",2803,129,102358,12733,77.0,4.6,93553,11064,39.0,5.1,21819,10696,33.6,4.5,20378,2241,2.6,2.1,16721,8022,1.6,1.5,2246,2587,29.8,6.1,41737,27172,2342,133,107380,11714,15.0,4.7,59448,11910,27.0,5.3,91214,16077,32.6,6.9,118714,19800,11.6,6.3,117667,53366,12.0,3.7,161706,27168,1.7,1.5,115756,14863,7618,193,37899,4879,96.9,2.0,38524,5137,0.5,0.7,N,N,0.0,0.4,-,**,0.3,0.4,-,**,0.0,0.4,-,**,0.5,0.8,N,N,1.9,1.6,N,N,3.1,3.7,24706,21761,93.8,4.2,38984,5220,31.8,(X),(X),(X),31.3,(X),(X),(X),21.1,(X),(X),(X)
1400000US39099811100,39099811100,"Census Tract 8111, Mahoning County, Ohio",464,38,49517,6741,68.8,5.2,54426,9579,10.6,3.2,1257,772,34.5,5.4,16461,1494,8.6,5.2,10533,3275,2.4,1.8,791,571,20.9,4.2,16835,4428,295,33,62115,10496,16.3,5.6,N,N,28.1,7.3,N,N,32.9,8.0,N,N,9.2,4.3,N,N,12.2,5.9,N,N,1.4,1.6,N,N,1150,86,20139,2994,97.6,1.5,20220,3085,1.1,1.2,12746,4043,0.4,0.6,N,N,0.0,2.4,-,**,0.0,2.4,-,**,0.3,0.5,N,N,0.5,0.5,N,N,2.6,1.5,6690,5250,95.3,2.2,20526,3129,21.3,(X),(X),(X),19.7,(X),(X),(X),16.7,(X),(X),(X)
1400000US39099811200,39099811200,"Census Tract 8112, Mahoning County, Ohio",1001,50,96288,9185,83.0,3.9,86417,8355,38.0,6.2,26724,14367,31.4,3.7,20671,2403,2.7,2.0,8474,3524,0.2,0.5,N,N,25.3,4.5,23920,5724,692,55,107019,9466,7.9,3.0,N,N,31.2,7.2,N,N,38.0,7.0,N,N,8.5,4.6,N,N,12.4,5.0,N,N,1.9,1.8,N,N,2401,121,40668,4325,99.8,0.4,40770,4336,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.2,0.4,-,**,0.7,0.9,41461,22957,99.0,0.9,40765,4379,19.7,(X),(X),(X),20.5,(X),(X),(X),16.2,(X),(X),(X)
1400000US39099811300,39099811300,"Census Tract 8113, Mahoning County, Ohio",2711,197,53396,6044,79.7,5.3,54368,7165,19.6,5.3,3760,2170,29.2,4.6,16817,1889,3.8,2.7,11038,974,3.7,3.2,2259,2296,21.0,4.9,13717,2556,1748,180,55821,6289,13.0,5.6,N,N,48.3,9.3,N,N,20.9,5.7,N,N,7.5,4.2,N,N,9.7,4.8,N,N,0.7,1.2,N,N,6678,454,22418,2343,86.0,4.4,23734,2795,9.7,3.2,17887,6202,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,0.8,1.0,32152,20741,3.4,2.8,N,N,11.8,5.4,11830,4714,79.2,5.7,24686,3021,21.2,(X),(X),(X),21.0,(X),(X),(X),15.4,(X),(X),(X)
1400000US39099811400,39099811400,"Census Tract 8114, Mahoning County, Ohio",1515,99,56796,9617,81.1,5.6,57315,11417,20.3,6.1,7060,3920,25.0,4.6,16178,2275,5.5,3.3,10992,4118,2.8,2.8,2588,978,16.2,5.2,19962,4142,804,94,75104,16544,9.5,6.2,N,N,35.7,9.5,N,N,40.3,9.6,N,N,10.3,5.7,N,N,2.1,2.5,N,N,2.1,2.6,N,N,3320,266,26273,4190,78.0,6.6,28033,5664,16.8,6.0,19089,4952,0.0,0.8,-,**,1.8,1.3,54971,34129,0.0,0.8,-,**,0.2,0.4,N,N,3.3,2.3,6744,4822,2.6,2.5,21203,17416,75.4,6.7,28270,5809,15.5,(X),(X),(X),10.0,(X),(X),(X),12.6,(X),(X),(X)
1400000US39099811500,39099811500,"Census Tract 8115, Mahoning County, Ohio",2439,125,82336,13601,73.5,5.0,83926,12594,28.1,6.2,19211,19759,35.3,5.3,17312,1958,1.9,1.6,9049,3753,0.0,1.1,-,**,26.6,4.2,24251,5549,1497,142,99410,20502,19.1,6.1,44658,7666,20.4,7.2,72420,14895,39.9,7.7,137248,47375,6.1,4.5,68488,20684,11.3,4.9,128694,22961,3.1,2.5,82915,50620,5561,269,36376,5702,97.0,2.2,35966,6052,1.4,1.4,51081,3518,0.0,0.5,-,**,0.3,0.5,N,N,0.0,0.5,-,**,0.3,0.4,N,N,1.0,1.6,N,N,2.4,2.1,21390,14629,94.9,2.8,36243,6305,16.9,(X),(X),(X),13.6,(X),(X),(X),11.0,(X),(X),(X)
1400000US39099811600,39099811600,"Census Tract 8116, Mahoning County, Ohio",1626,109,56260,4642,73.6,5.1,56993,5420,25.6,5.2,6291,4187,37.0,4.3,18298,2127,4.8,2.7,10628,1322,2.5,1.7,2646,1926,19.9,4.0,22166,4451,856,83,76319,6148,12.3,4.5,56390,14249,26.2,6.8,60600,11903,36.1,5.7,82309,8208,7.4,3.7,69706,17993,13.2,5.5,116435,14480,4.9,5.0,67898,19840,3496,196,27090,1694,91.7,3.7,27323,1793,5.7,2.7,23287,9321,0.7,1.2,N,N,0.3,0.5,N,N,0.0,0.8,-,**,1.1,1.1,N,N,0.6,0.7,N,N,3.3,1.9,29476,10792,90.3,3.9,27394,1806,27.5,(X),(X),(X),32.1,(X),(X),(X),22.1,(X),(X),(X)
1400000US39099811700,39099811700,"Census Tract 8117, Mahoning County, Ohio",1071,84,57087,6247,79.8,5.5,54902,6825,25.9,6.4,6916,5546,35.5,6.8,18557,2419,2.5,2.2,4641,2795,1.7,1.9,14244,13274,19.5,5.9,18039,3293,680,74,68790,9193,8.5,4.0,43005,11928,37.9,9.6,54590,12620,28.1,7.8,82974,11225,13.7,7.7,63216,8425,11.8,5.6,105896,53354,0.0,4.0,-,**,2636,206,23770,2422,90.4,6.0,24587,2677,5.0,5.2,14398,9460,0.0,1.0,-,**,0.7,0.8,N,N,0.0,1.0,-,**,0.0,1.0,-,**,3.9,3.9,11569,6161,1.0,0.9,N,N,89.4,5.8,24760,2656,26.2,(X),(X),(X),19.1,(X),(X),(X),19.3,(X),(X),(X)
1400000US39099811800,39099811800,"Census Tract 8118, Mahoning County, Ohio",620,47,47740,4922,73.5,6.0,52881,5284,19.2,7.0,1430,1061,27.4,5.2,16341,2788,6.3,6.4,8438,555,2.4,2.2,2633,2376,17.3,4.6,16534,3941,362,41,58644,5886,10.8,4.3,29397,5982,22.7,8.2,46429,10748,35.1,8.9,74133,9840,14.4,7.6,46060,15021,11.6,7.7,66519,18553,5.5,4.2,83570,31734,1495,111,20776,1838,91.2,5.0,21672,2008,5.7,4.3,14244,3644,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,3.1,3.2,N,N,5.2,3.7,11647,7101,86.4,6.0,22177,2146,30.0,(X),(X),(X),39.8,(X),(X),(X),24.9,(X),(X),(X)
1400000US39099811901,39099811901,"Census Tract 8119.01, Mahoning County, Ohio",1889,74,63665,5200,77.4,4.9,63131,6434,28.1,6.3,6191,2011,33.7,4.5,17326,1389,1.7,1.4,11047,3234,3.4,3.1,1345,248,24.6,4.7,21447,4608,1244,105,72711,6391,12.7,4.7,51833,7428,34.8,7.7,57393,10095,33.1,9.6,91019,14153,7.2,4.0,56931,23261,8.7,4.6,108684,12779,3.5,3.2,70630,19410,4268,228,28349,2654,94.3,2.3,29030,2698,2.7,1.4,13280,6202,0.0,0.6,-,**,0.3,0.5,N,N,0.0,0.6,-,**,0.0,0.6,-,**,2.7,1.9,15985,11872,4.6,3.0,13160,8525,91.0,3.3,29603,2762,26.2,(X),(X),(X),26.9,(X),(X),(X),21.3,(X),(X),(X)
1400000US39099811902,39099811902,"Census Tract 8119.02, Mahoning County, Ohio",1481,54,87678,13490,69.4,4.9,95099,19792,34.3,6.7,10033,5554,40.0,6.5,19231,1599,2.9,2.1,13700,11698,0.6,1.0,N,N,34.2,6.4,24041,6331,921,94,113278,23133,13.7,5.0,N,N,31.5,8.2,N,N,35.8,8.4,N,N,2.6,2.4,N,N,15.0,6.9,N,N,1.4,1.8,N,N,3401,212,37917,5087,89.5,6.4,34907,2998,0.4,0.5,14354,20704,0.0,0.8,-,**,7.3,6.1,72170,33312,0.0,0.8,-,**,0.2,0.3,-,**,2.6,2.3,51214,42246,0.8,0.8,N,N,89.0,6.2,35023,3029,22.6,(X),(X),(X),24.2,(X),(X),(X),21.0,(X),(X),(X)
1400000US39099812001,39099812001,"Census Tract 8120.01, Mahoning County, Ohio",2679,89,61408,5405,72.4,4.5,60612,7101,26.9,5.3,9501,6402,39.8,5.0,17075,1621,4.9,3.1,7178,2530,1.6,1.5,1662,1377,24.6,5.1,27547,8133,1385,132,86575,10160,14.2,4.7,N,N,32.7,8.4,N,N,36.2,7.3,N,N,10.0,5.2,N,N,5.7,4.5,N,N,1.2,1.8,N,N,5403,307,31096,2836,92.9,3.5,32462,3086,3.4,2.4,18402,6140,0.0,0.5,-,**,1.2,1.5,16640,10741,0.0,0.5,-,**,0.0,0.5,-,**,2.5,2.2,N,N,3.1,2.2,29695,21361,90.4,4.0,32465,3102,20.9,(X),(X),(X),23.6,(X),(X),(X),16.3,(X),(X),(X)
1400000US39099812002,39099812002,"Census Tract 8120.02, Mahoning County, Ohio",1798,78,70989,7301,80.9,3.2,75213,8825,22.1,5.3,5743,3050,24.7,3.4,17742,2064,1.2,1.2,N,N,0.4,0.7,N,N,18.0,3.8,19020,3679,1124,100,92737,9933,8.7,3.3,54153,8193,23.0,6.0,83717,17077,42.7,7.5,100740,12880,10.1,4.1,107761,51969,11.8,4.7,106657,19110,3.7,3.4,62219,29656,3993,193,32307,3024,94.4,3.0,32240,3020,3.3,2.0,52817,26973,0.0,0.7,-,**,1.3,1.8,N,N,0.0,0.7,-,**,0.0,0.7,-,**,1.0,1.0,N,N,1.0,1.0,27244,22754,93.8,3.1,32152,3045,21.2,(X),(X),(X),24.3,(X),(X),(X),17.5,(X),(X),(X)
